方向,日期,時間,當量總和,雨量,星期
往北,2016-04-22,10:00:00,416.0,0.0,Fri
往北,2016-04-22,11:00:00,398.824,0.0,Fri
往北,2016-04-22,12:00:00,413.0,0.0,Fri
往北,2016-04-22,13:00:00,375.763,0.0,Fri
往北,2016-04-22,14:00:00,432.0,0.0,Fri
往北,2016-04-22,15:00:00,436.5,0.0,Fri
往北,2016-04-22,16:00:00,509.5,0.0,Fri
往北,2016-04-22,17:00:00,457.5,0.0,Fri
往北,2016-04-22,18:00:00,496.957,0.0,Fri
往北,2016-04-22,19:00:00,602.571,0.0,Fri
往北,2016-04-22,20:00:00,395.5,0.0,Fri
往北,2016-04-22,21:00:00,374.0,0.0,Fri
往北,2016-04-22,22:00:00,376.5,0.0,Fri
往北,2016-04-22,23:00:00,241.0,0.0,Fri
往北,2016-04-23,00:00:00,121.0,0.0,Sat
往北,2016-04-23,01:00:00,61.0,0.0,Sat
往北,2016-04-23,02:00:00,40.5,0.0,Sat
往北,2016-04-23,03:00:00,19.5,0.0,Sat
往北,2016-04-23,04:00:00,22.5,0.0,Sat
往北,2016-04-23,05:00:00,38.5,0.0,Sat
往北,2016-04-23,06:00:00,44.0,0.0,Sat
往北,2016-04-23,07:00:00,89.5,0.0,Sat
往北,2016-04-23,08:00:00,117.5,0.0,Sat
往北,2016-04-23,09:00:00,173.5,0.0,Sat
往北,2016-04-23,10:00:00,278.5,0.0,Sat
往北,2016-04-23,11:00:00,287.5,0.0,Sat
往北,2016-04-23,12:00:00,323.0,0.0,Sat
往北,2016-04-23,13:00:00,319.831,0.0,Sat
往北,2016-04-23,14:00:00,316.5,0.0,Sat
往北,2016-04-23,15:00:00,334.5,0.0,Sat
往北,2016-04-23,16:00:00,357.5,0.0,Sat
往北,2016-04-23,17:00:00,315.0,0.0,Sat
往北,2016-04-23,18:00:00,377.0,0.0,Sat
往北,2016-04-23,19:00:00,326.5,0.0,Sat
往北,2016-04-23,20:00:00,289.5,0.0,Sat
往北,2016-04-23,21:00:00,295.5,0.0,Sat
往北,2016-04-23,22:00:00,343.5,0.0,Sat
往北,2016-04-23,23:00:00,239.0,0.0,Sat
往北,2016-04-24,00:00:00,86.5,3.1,Sun
往北,2016-04-24,01:00:00,58.5,3.1,Sun
往北,2016-04-24,02:00:00,26.5,3.1,Sun
往北,2016-04-24,03:00:00,17.0,3.1,Sun
往北,2016-04-24,04:00:00,12.0,3.1,Sun
往北,2016-04-24,05:00:00,19.5,3.1,Sun
往北,2016-04-24,06:00:00,28.0,3.1,Sun
往北,2016-04-24,07:00:00,52.0,3.1,Sun
往北,2016-04-24,08:00:00,59.5,3.1,Sun
往北,2016-04-24,09:00:00,116.0,3.1,Sun
往北,2016-04-24,10:00:00,155.0,3.1,Sun
往北,2016-04-24,11:00:00,190.5,3.1,Sun
往北,2016-04-24,12:00:00,208.5,3.1,Sun
往北,2016-04-24,13:00:00,250.678,3.1,Sun
往北,2016-04-24,14:00:00,248.0,3.1,Sun
往北,2016-04-24,15:00:00,298.0,3.1,Sun
往北,2016-04-24,16:00:00,303.0,3.1,Sun
往北,2016-04-24,17:00:00,304.5,3.1,Sun
往北,2016-04-24,18:00:00,340.0,3.1,Sun
往北,2016-04-24,19:00:00,306.0,3.1,Sun
往北,2016-04-24,20:00:00,278.5,3.1,Sun
往北,2016-04-24,21:00:00,273.5,3.1,Sun
往北,2016-04-24,22:00:00,298.0,3.1,Sun
往北,2016-04-24,23:00:00,141.5,3.1,Sun
往北,2016-04-25,00:00:00,77.0,82.5,Mon
往北,2016-04-25,01:00:00,42.5,82.5,Mon
往北,2016-04-25,02:00:00,25.0,82.5,Mon
往北,2016-04-25,03:00:00,25.5,82.5,Mon
往北,2016-04-25,04:00:00,16.0714,82.5,Mon
往北,2016-04-25,05:00:00,12.6923,82.5,Mon
往北,2016-04-25,06:00:00,38.5,82.5,Mon
往北,2016-04-25,07:00:00,111.25,82.5,Mon
往北,2016-04-26,13:00:00,823.636,21.7,Tue
往北,2016-04-26,14:00:00,943.0,21.7,Tue
往北,2016-04-26,15:00:00,1018.54,21.7,Tue
往北,2016-04-26,16:00:00,1038.46,21.7,Tue
往北,2016-04-26,17:00:00,1166.0,21.7,Tue
往北,2016-04-26,18:00:00,1618.5,21.7,Tue
往北,2016-04-26,19:00:00,1404.0,21.7,Tue
往北,2016-04-26,20:00:00,1023.16,21.7,Tue
往北,2016-04-26,21:00:00,885.349,21.7,Tue
往北,2016-04-26,22:00:00,854.0,21.7,Tue
往北,2016-04-26,23:00:00,533.5,21.7,Tue
往北,2016-04-27,00:00:00,218.5,48.3,Wed
往北,2016-04-27,01:00:00,110.0,48.3,Wed
往北,2016-04-27,02:00:00,65.0,48.3,Wed
往北,2016-04-27,03:00:00,40.0,48.3,Wed
往北,2016-04-27,04:00:00,61.0,48.3,Wed
往北,2016-04-27,05:00:00,44.0,48.3,Wed
往北,2016-04-27,06:00:00,109.5,48.3,Wed
往北,2016-04-27,07:00:00,354.5,48.3,Wed
往北,2016-04-27,08:00:00,694.286,48.3,Wed
往北,2016-04-27,09:00:00,1259.42,48.3,Wed
往北,2016-04-27,10:00:00,1062.5,48.3,Wed
往北,2016-04-27,11:00:00,882.0,48.3,Wed
往北,2016-04-27,12:00:00,954.5,48.3,Wed
往北,2016-04-27,13:00:00,832.881,48.3,Wed
往北,2016-04-27,14:00:00,1232.5,48.3,Wed
往北,2016-04-27,15:00:00,944.681,48.3,Wed
往北,2016-04-27,16:00:00,1030.91,48.3,Wed
往北,2016-04-27,17:00:00,1102.0,48.3,Wed
往北,2016-04-27,18:00:00,1364.55,48.3,Wed
往北,2016-04-29,13:00:00,888.75,0.0,Fri
往北,2016-04-29,14:00:00,1011.0,0.0,Fri
往北,2016-04-29,15:00:00,1170.5,0.0,Fri
往北,2016-04-29,16:00:00,1135.83,0.0,Fri
往北,2016-04-29,17:00:00,1669.09,0.0,Fri
往北,2016-04-29,18:00:00,1585.0,0.0,Fri
往北,2016-04-29,19:00:00,1560.0,0.0,Fri
往北,2016-04-29,20:00:00,970.541,0.0,Fri
往北,2016-04-29,21:00:00,998.0,0.0,Fri
往北,2016-04-29,22:00:00,1030.23,0.0,Fri
往北,2016-04-29,23:00:00,686.667,0.0,Fri
往北,2016-04-30,00:00:00,335.0,0.6,Sat
往北,2016-04-30,01:00:00,189.13,0.6,Sat
往北,2016-04-30,02:00:00,94.4118,0.6,Sat
往北,2016-04-30,03:00:00,72.0,0.6,Sat
往北,2016-04-30,04:00:00,46.0,0.6,Sat
往北,2016-04-30,05:00:00,59.0,0.6,Sat
往北,2016-04-30,06:00:00,167.5,0.6,Sat
往北,2016-04-30,07:00:00,290.0,0.6,Sat
往北,2016-04-30,08:00:00,398.5,0.6,Sat
往北,2016-04-30,09:00:00,522.0,0.6,Sat
往北,2016-04-30,10:00:00,645.5,0.6,Sat
往北,2016-04-30,11:00:00,690.0,0.6,Sat
往北,2016-04-30,12:00:00,796.216,0.6,Sat
往北,2016-04-30,13:00:00,761.379,0.6,Sat
往北,2016-04-30,14:00:00,1284.0,0.6,Sat
往北,2016-04-30,15:00:00,825.0,0.6,Sat
往北,2016-04-30,16:00:00,978.75,0.6,Sat
往北,2016-04-30,17:00:00,915.0,0.6,Sat
往北,2016-04-30,18:00:00,1008.5,0.6,Sat
往北,2016-04-30,19:00:00,909.5,0.6,Sat
往北,2016-04-30,20:00:00,765.652,0.6,Sat
往北,2016-04-30,21:00:00,832.941,0.6,Sat
往北,2016-04-30,22:00:00,863.0,0.6,Sat
往北,2016-04-30,23:00:00,667.0,0.6,Sat
往北,2016-05-01,00:00:00,276.136,3.0,Sun
往北,2016-05-01,01:00:00,148.5,3.0,Sun
往北,2016-05-01,02:00:00,56.5,3.0,Sun
往北,2016-05-01,03:00:00,44.0,3.0,Sun
往北,2016-05-01,04:00:00,48.5,3.0,Sun
往北,2016-05-01,05:00:00,62.0,3.0,Sun
往北,2016-05-01,06:00:00,346.0,3.0,Sun
往北,2016-05-01,07:00:00,160.5,3.0,Sun
往北,2016-05-01,08:00:00,230.5,3.0,Sun
往北,2016-05-01,09:00:00,331.0,3.0,Sun
往北,2016-05-01,10:00:00,472.0,3.0,Sun
往北,2016-05-01,11:00:00,637.0,3.0,Sun
往北,2016-05-01,12:00:00,661.0,3.0,Sun
往北,2016-05-01,13:00:00,891.864,3.0,Sun
往北,2016-05-01,14:00:00,740.0,3.0,Sun
往北,2016-05-01,15:00:00,831.0,3.0,Sun
往北,2016-05-01,16:00:00,915.625,3.0,Sun
往北,2016-05-01,17:00:00,995.625,3.0,Sun
往北,2016-05-01,18:00:00,925.5,3.0,Sun
往北,2016-05-01,19:00:00,830.0,3.0,Sun
往北,2016-05-01,20:00:00,748.0,3.0,Sun
往北,2016-05-01,21:00:00,743.5,3.0,Sun
往北,2016-05-01,22:00:00,799.0,3.0,Sun
往北,2016-05-01,23:00:00,513.5,3.0,Sun
往北,2016-05-02,00:00:00,248.936,0.0,Mon
往北,2016-05-02,01:00:00,102.187,0.0,Mon
往北,2016-05-02,02:00:00,58.5,0.0,Mon
往北,2016-05-02,03:00:00,32.5,0.0,Mon
往北,2016-05-02,04:00:00,36.0,0.0,Mon
往北,2016-05-02,05:00:00,39.0,0.0,Mon
往北,2016-05-02,06:00:00,136.0,0.0,Mon
往北,2016-05-02,07:00:00,311.0,0.0,Mon
往北,2016-05-02,08:00:00,438.75,0.0,Mon
往北,2016-05-02,09:00:00,502.5,0.0,Mon
往北,2016-05-02,10:00:00,584.5,0.0,Mon
往北,2016-05-02,11:00:00,713.0,0.0,Mon
往北,2016-05-02,12:00:00,733.5,0.0,Mon
往北,2016-05-02,13:00:00,750.526,0.0,Mon
往北,2016-05-02,14:00:00,700.0,0.0,Mon
往北,2016-05-02,15:00:00,975.5,0.0,Mon
往北,2016-05-02,16:00:00,1040.5,0.0,Mon
往北,2016-05-02,17:00:00,1052.5,0.0,Mon
往北,2016-05-02,18:00:00,1084.0,0.0,Mon
往北,2016-05-02,19:00:00,926.5,0.0,Mon
往北,2016-05-02,20:00:00,774.5,0.0,Mon
往北,2016-05-02,21:00:00,706.0,0.0,Mon
往北,2016-05-02,22:00:00,637.0,0.0,Mon
往北,2016-05-02,23:00:00,435.0,0.0,Mon
往北,2016-05-03,00:00:00,210.0,2.5,Tue
往北,2016-05-03,01:00:00,90.0,2.5,Tue
往北,2016-05-03,02:00:00,52.0,2.5,Tue
往北,2016-05-03,03:00:00,24.5,2.5,Tue
往北,2016-05-03,04:00:00,36.5,2.5,Tue
往北,2016-05-03,05:00:00,51.5,2.5,Tue
往北,2016-05-03,06:00:00,114.5,2.5,Tue
往北,2016-05-03,07:00:00,326.5,2.5,Tue
往北,2016-05-03,08:00:00,835.0,2.5,Tue
往北,2016-05-03,09:00:00,1236.5,2.5,Tue
往北,2016-05-03,10:00:00,1025.0,2.5,Tue
往北,2016-05-03,11:00:00,921.628,2.5,Tue
往北,2016-05-03,12:00:00,903.333,2.5,Tue
往北,2016-05-03,13:00:00,908.644,2.5,Tue
往北,2016-05-03,14:00:00,862.0,2.5,Tue
往北,2016-05-03,15:00:00,1073.0,2.5,Tue
往北,2016-05-03,16:00:00,1036.83,2.5,Tue
往北,2016-05-03,17:00:00,1115.38,2.5,Tue
往北,2016-05-03,18:00:00,1347.5,2.5,Tue
往北,2016-05-03,19:00:00,1356.14,2.5,Tue
往北,2016-05-03,20:00:00,962.432,2.5,Tue
往北,2016-05-03,21:00:00,1152.0,2.5,Tue
往北,2016-05-03,22:00:00,780.5,2.5,Tue
往北,2016-05-03,23:00:00,743.0,2.5,Tue
往北,2016-05-04,00:00:00,218.936,0.0,Wed
往北,2016-05-04,01:00:00,75.4545,0.0,Wed
往北,2016-05-04,02:00:00,58.0,0.0,Wed
往北,2016-05-04,03:00:00,50.0,0.0,Wed
往北,2016-05-04,04:00:00,42.0,0.0,Wed
往北,2016-05-04,05:00:00,46.0,0.0,Wed
往北,2016-05-04,06:00:00,118.0,0.0,Wed
往北,2016-05-04,07:00:00,273.077,0.0,Wed
往北,2016-05-04,08:00:00,891.951,0.0,Wed
往北,2016-05-04,09:00:00,1547.0,0.0,Wed
往北,2016-05-04,10:00:00,936.0,0.0,Wed
往北,2016-05-04,11:00:00,921.5,0.0,Wed
往北,2016-05-04,12:00:00,926.5,0.0,Wed
往北,2016-05-04,13:00:00,895.263,0.0,Wed
往北,2016-05-04,14:00:00,981.219,0.0,Wed
往北,2016-05-04,15:00:00,1041.0,0.0,Wed
往北,2016-05-04,16:00:00,1078.5,0.0,Wed
往北,2016-05-04,17:00:00,1062.75,0.0,Wed
往北,2016-05-04,18:00:00,1485.37,0.0,Wed
往北,2016-05-04,19:00:00,1533.0,0.0,Wed
往北,2016-05-04,20:00:00,937.119,0.0,Wed
往北,2016-05-04,21:00:00,725.357,0.0,Wed
往北,2016-05-04,22:00:00,824.5,0.0,Wed
往北,2016-05-04,23:00:00,491.0,0.0,Wed
往北,2016-05-05,00:00:00,241.25,0.0,Thu
往北,2016-05-05,01:00:00,92.8125,0.0,Thu
往北,2016-05-05,02:00:00,51.5,0.0,Thu
往北,2016-05-05,03:00:00,60.0,0.0,Thu
往北,2016-05-05,04:00:00,33.5,0.0,Thu
往北,2016-05-05,05:00:00,59.0,0.0,Thu
往北,2016-05-05,06:00:00,119.5,0.0,Thu
往北,2016-05-05,07:00:00,350.5,0.0,Thu
往北,2016-05-05,08:00:00,774.0,0.0,Thu
往北,2016-05-05,09:00:00,1253.0,0.0,Thu
往北,2016-05-05,10:00:00,1001.0,0.0,Thu
往北,2016-05-05,11:00:00,1025.0,0.0,Thu
往北,2016-05-05,12:00:00,910.0,0.0,Thu
往北,2016-05-05,13:00:00,928.983,0.0,Thu
往北,2016-05-05,14:00:00,1048.5,0.0,Thu
往北,2016-05-05,15:00:00,1021.5,0.0,Thu
往北,2016-05-05,16:00:00,1073.0,0.0,Thu
往北,2016-05-05,17:00:00,1099.5,0.0,Thu
往北,2016-05-05,18:00:00,1337.7,0.0,Thu
往北,2016-05-05,19:00:00,1121.27,0.0,Thu
往北,2016-05-05,20:00:00,999.5,0.0,Thu
往北,2016-05-05,21:00:00,1220.0,0.0,Thu
往北,2016-05-05,22:00:00,819.5,0.0,Thu
往北,2016-05-05,23:00:00,553.5,0.0,Thu
往北,2016-05-06,00:00:00,449.0,2.0,Fri
往北,2016-05-06,01:00:00,136.5,2.0,Fri
往北,2016-05-06,02:00:00,69.0,2.0,Fri
往北,2016-05-06,03:00:00,63.5,2.0,Fri
往北,2016-05-06,04:00:00,34.5,2.0,Fri
往北,2016-05-06,05:00:00,60.5,2.0,Fri
往北,2016-05-06,06:00:00,114.5,2.0,Fri
往北,2016-05-06,07:00:00,628.5,2.0,Fri
往北,2016-05-06,08:00:00,1019.5,2.0,Fri
往北,2016-05-06,09:00:00,1143.5,2.0,Fri
往北,2016-05-06,10:00:00,938.5,2.0,Fri
往北,2016-05-06,11:00:00,971.0,2.0,Fri
往北,2016-05-06,12:00:00,959.5,2.0,Fri
往北,2016-05-06,13:00:00,880.556,2.0,Fri
往北,2016-05-06,14:00:00,1008.5,2.0,Fri
往北,2016-05-06,15:00:00,1060.0,2.0,Fri
往北,2016-05-06,16:00:00,1594.0,2.0,Fri
往北,2016-05-06,17:00:00,1158.0,2.0,Fri
往北,2016-05-06,18:00:00,1544.5,2.0,Fri
往北,2016-05-06,19:00:00,1295.59,2.0,Fri
往北,2016-05-06,20:00:00,1009.0,2.0,Fri
往北,2016-05-06,21:00:00,933.5,2.0,Fri
往北,2016-05-06,22:00:00,1038.5,2.0,Fri
往北,2016-05-06,23:00:00,759.5,2.0,Fri
往北,2016-05-07,00:00:00,298.0,0.0,Sat
往北,2016-05-07,01:00:00,180.5,0.0,Sat
往北,2016-05-07,02:00:00,85.5,0.0,Sat
往北,2016-05-07,03:00:00,67.0,0.0,Sat
往北,2016-05-07,04:00:00,70.0,0.0,Sat
往北,2016-05-07,05:00:00,62.0,0.0,Sat
往北,2016-05-07,06:00:00,409.5,0.0,Sat
往北,2016-05-07,07:00:00,292.5,0.0,Sat
往北,2016-05-07,08:00:00,403.5,0.0,Sat
往北,2016-05-07,09:00:00,527.0,0.0,Sat
往北,2016-05-07,10:00:00,620.5,0.0,Sat
往北,2016-05-07,11:00:00,790.0,0.0,Sat
往北,2016-05-07,12:00:00,809.5,0.0,Sat
往北,2016-05-07,13:00:00,780.0,0.0,Sat
往北,2016-05-07,14:00:00,818.0,0.0,Sat
往北,2016-05-07,15:00:00,946.0,0.0,Sat
往北,2016-05-07,16:00:00,951.5,0.0,Sat
往北,2016-05-07,17:00:00,969.0,0.0,Sat
往北,2016-05-07,18:00:00,1002.0,0.0,Sat
往北,2016-05-07,19:00:00,890.5,0.0,Sat
往北,2016-05-07,20:00:00,753.5,0.0,Sat
往北,2016-05-07,21:00:00,760.0,0.0,Sat
往北,2016-05-07,22:00:00,930.0,0.0,Sat
往北,2016-05-07,23:00:00,761.0,0.0,Sat
往北,2016-05-08,00:00:00,341.5,20.2,Sun
往北,2016-05-08,01:00:00,140.0,20.2,Sun
往北,2016-05-08,02:00:00,73.5,20.2,Sun
往北,2016-05-08,03:00:00,53.0,20.2,Sun
往北,2016-05-08,04:00:00,50.5,20.2,Sun
往北,2016-05-08,05:00:00,48.0,20.2,Sun
往北,2016-05-08,06:00:00,89.0,20.2,Sun
往北,2016-05-08,07:00:00,155.5,20.2,Sun
往北,2016-05-08,08:00:00,225.0,20.2,Sun
往北,2016-05-08,09:00:00,347.0,20.2,Sun
往北,2016-05-08,10:00:00,456.0,20.2,Sun
往北,2016-05-08,11:00:00,705.5,20.2,Sun
往北,2016-05-08,12:00:00,755.0,20.2,Sun
往北,2016-05-08,13:00:00,630.517,20.2,Sun
往北,2016-05-08,14:00:00,676.5,20.2,Sun
往北,2016-05-08,15:00:00,835.0,20.2,Sun
往北,2016-05-08,16:00:00,970.0,20.2,Sun
往北,2016-05-08,17:00:00,1061.5,20.2,Sun
往北,2016-05-08,18:00:00,1003.5,20.2,Sun
往北,2016-05-08,19:00:00,814.5,20.2,Sun
往北,2016-05-08,20:00:00,782.5,20.2,Sun
往北,2016-05-08,21:00:00,752.5,20.2,Sun
往北,2016-05-08,22:00:00,783.5,20.2,Sun
往北,2016-05-08,23:00:00,517.895,20.2,Sun
往北,2016-05-09,00:00:00,214.0,0.0,Mon
往北,2016-05-09,01:00:00,114.5,0.0,Mon
往北,2016-05-09,02:00:00,61.5,0.0,Mon
往北,2016-05-09,03:00:00,36.5,0.0,Mon
往北,2016-05-09,04:00:00,39.0,0.0,Mon
往北,2016-05-09,05:00:00,49.0,0.0,Mon
往北,2016-05-09,06:00:00,110.5,0.0,Mon
往北,2016-05-09,07:00:00,368.0,0.0,Mon
往北,2016-05-09,08:00:00,782.0,0.0,Mon
往北,2016-05-09,09:00:00,1243.5,0.0,Mon
往北,2016-05-09,10:00:00,873.0,0.0,Mon
往北,2016-05-09,11:00:00,825.5,0.0,Mon
往北,2016-05-09,12:00:00,859.0,0.0,Mon
往北,2016-05-09,13:00:00,866.842,0.0,Mon
往北,2016-05-09,14:00:00,904.0,0.0,Mon
往北,2016-05-09,15:00:00,517.0,0.0,Mon
往北,2016-05-16,12:00:00,717.818,0.1,Mon
往北,2016-05-16,13:00:00,747.458,0.1,Mon
往北,2016-05-16,14:00:00,987.857,0.1,Mon
往北,2016-05-16,15:00:00,944.0,0.1,Mon
往北,2016-05-16,16:00:00,1029.5,0.1,Mon
往北,2016-05-16,17:00:00,1085.0,0.1,Mon
往北,2016-05-16,18:00:00,1361.0,0.1,Mon
往北,2016-05-16,19:00:00,1247.0,0.1,Mon
往北,2016-05-16,20:00:00,1261.5,0.1,Mon
往北,2016-05-16,21:00:00,864.0,0.1,Mon
往北,2016-05-16,22:00:00,692.5,0.1,Mon
往北,2016-05-16,23:00:00,428.5,0.1,Mon
往北,2016-05-17,00:00:00,176.5,36.9,Tue
往北,2016-05-17,01:00:00,96.0,36.9,Tue
往北,2016-05-17,02:00:00,76.0,36.9,Tue
往北,2016-05-17,03:00:00,32.0,36.9,Tue
往北,2016-05-17,04:00:00,30.5,36.9,Tue
往北,2016-05-17,05:00:00,52.0,36.9,Tue
往北,2016-05-17,06:00:00,125.5,36.9,Tue
往北,2016-05-17,07:00:00,344.0,36.9,Tue
往北,2016-05-17,08:00:00,742.5,36.9,Tue
往北,2016-05-17,09:00:00,1266.1,36.9,Tue
往北,2016-05-17,10:00:00,982.0,36.9,Tue
往北,2016-05-17,11:00:00,866.5,36.9,Tue
往北,2016-05-17,12:00:00,850.345,36.9,Tue
往北,2016-05-17,13:00:00,821.5,36.9,Tue
往北,2016-05-17,14:00:00,912.5,36.9,Tue
往北,2016-05-17,15:00:00,1081.5,36.9,Tue
往北,2016-05-17,16:00:00,1058.5,36.9,Tue
往北,2016-05-17,17:00:00,1065.0,36.9,Tue
往北,2016-05-17,18:00:00,1274.0,36.9,Tue
往北,2016-05-17,19:00:00,1279.0,36.9,Tue
往北,2016-05-17,20:00:00,1013.0,36.9,Tue
往北,2016-05-17,21:00:00,1090.5,36.9,Tue
往北,2016-05-17,22:00:00,728.5,36.9,Tue
往北,2016-05-17,23:00:00,442.5,36.9,Tue
往北,2016-05-18,00:00:00,182.5,59.5,Wed
往北,2016-05-18,01:00:00,115.0,59.5,Wed
往北,2016-05-18,02:00:00,55.0,59.5,Wed
往北,2016-05-18,03:00:00,41.0,59.5,Wed
往北,2016-05-18,04:00:00,39.5,59.5,Wed
往北,2016-05-18,05:00:00,52.5,59.5,Wed
往北,2016-05-18,06:00:00,103.5,59.5,Wed
往北,2016-05-18,07:00:00,328.0,59.5,Wed
往北,2016-05-18,08:00:00,730.5,59.5,Wed
往北,2016-05-18,09:00:00,1261.0,59.5,Wed
往北,2016-05-18,10:00:00,995.5,59.5,Wed
往北,2016-05-18,11:00:00,860.0,59.5,Wed
往北,2016-05-18,12:00:00,869.483,59.5,Wed
往北,2016-05-18,13:00:00,780.536,59.5,Wed
往北,2016-05-18,14:00:00,968.5,59.5,Wed
往北,2016-05-18,15:00:00,1131.5,59.5,Wed
往北,2016-05-18,16:00:00,1052.5,59.5,Wed
往北,2016-05-18,17:00:00,972.0,59.5,Wed
往北,2016-05-18,18:00:00,1456.5,59.5,Wed
往北,2016-05-18,19:00:00,1507.36,59.5,Wed
往北,2016-05-18,20:00:00,1060.0,59.5,Wed
往北,2016-05-18,21:00:00,811.0,59.5,Wed
往北,2016-05-18,22:00:00,725.0,59.5,Wed
往北,2016-05-18,23:00:00,422.0,59.5,Wed
往北,2016-05-19,00:00:00,220.0,0.7,Thu
往北,2016-05-19,01:00:00,387.5,0.7,Thu
往北,2016-05-19,02:00:00,55.5,0.7,Thu
往北,2016-05-19,03:00:00,45.5,0.7,Thu
往北,2016-05-19,04:00:00,48.5,0.7,Thu
往北,2016-05-19,05:00:00,54.5,0.7,Thu
往北,2016-05-19,06:00:00,117.0,0.7,Thu
往北,2016-05-19,07:00:00,401.5,0.7,Thu
往北,2016-05-19,08:00:00,730.5,0.7,Thu
往北,2016-05-19,09:00:00,1321.0,0.7,Thu
往北,2016-05-19,10:00:00,961.5,0.7,Thu
往北,2016-05-19,11:00:00,841.0,0.7,Thu
往北,2016-05-19,12:00:00,814.068,0.7,Thu
往北,2016-05-19,13:00:00,844.0,0.7,Thu
往北,2016-05-19,14:00:00,907.5,0.7,Thu
往北,2016-05-19,15:00:00,1018.0,0.7,Thu
往北,2016-05-19,16:00:00,1104.0,0.7,Thu
往北,2016-05-19,17:00:00,1108.5,0.7,Thu
往北,2016-05-19,18:00:00,1413.0,0.7,Thu
往北,2016-05-19,19:00:00,1357.5,0.7,Thu
往北,2016-05-19,20:00:00,1026.5,0.7,Thu
往北,2016-05-19,21:00:00,903.0,0.7,Thu
往北,2016-05-19,22:00:00,1078.0,0.7,Thu
往北,2016-05-19,23:00:00,528.5,0.7,Thu
往北,2016-05-20,00:00:00,203.0,0.0,Fri
往北,2016-05-20,01:00:00,108.0,0.0,Fri
往北,2016-05-20,02:00:00,67.5,0.0,Fri
往北,2016-05-20,03:00:00,34.0,0.0,Fri
往北,2016-05-20,04:00:00,44.0,0.0,Fri
往北,2016-05-20,05:00:00,81.5,0.0,Fri
往北,2016-05-20,06:00:00,137.5,0.0,Fri
往北,2016-05-20,07:00:00,354.0,0.0,Fri
往北,2016-05-20,08:00:00,736.0,0.0,Fri
往北,2016-05-20,09:00:00,1270.0,0.0,Fri
往北,2016-05-20,10:00:00,922.5,0.0,Fri
往北,2016-05-20,11:00:00,858.5,0.0,Fri
往北,2016-05-20,12:00:00,783.559,0.0,Fri
往北,2016-05-20,13:00:00,839.0,0.0,Fri
往北,2016-05-20,14:00:00,1001.5,0.0,Fri
往北,2016-05-20,15:00:00,1056.5,0.0,Fri
往北,2016-05-20,16:00:00,1085.5,0.0,Fri
往北,2016-05-20,17:00:00,1567.0,0.0,Fri
往北,2016-05-20,18:00:00,1440.5,0.0,Fri
往北,2016-05-20,19:00:00,1476.85,0.0,Fri
往北,2016-05-20,20:00:00,1317.5,0.0,Fri
往北,2016-05-20,21:00:00,960.0,0.0,Fri
往北,2016-05-20,22:00:00,954.5,0.0,Fri
往北,2016-05-20,23:00:00,616.5,0.0,Fri
往北,2016-05-21,00:00:00,314.0,0.5,Sat
往北,2016-05-21,01:00:00,164.0,0.5,Sat
往北,2016-05-21,02:00:00,91.5,0.5,Sat
往北,2016-05-21,03:00:00,49.5,0.5,Sat
往北,2016-05-21,04:00:00,59.0,0.5,Sat
往北,2016-05-21,05:00:00,73.5,0.5,Sat
往北,2016-05-21,06:00:00,159.0,0.5,Sat
往北,2016-05-21,07:00:00,279.0,0.5,Sat
往北,2016-05-21,08:00:00,382.0,0.5,Sat
往北,2016-05-21,09:00:00,484.5,0.5,Sat
往北,2016-05-21,10:00:00,582.0,0.5,Sat
往北,2016-05-21,11:00:00,707.0,0.5,Sat
往北,2016-05-21,12:00:00,734.237,0.5,Sat
往北,2016-05-21,13:00:00,750.5,0.5,Sat
往北,2016-05-21,14:00:00,1102.0,0.5,Sat
往北,2016-05-21,15:00:00,859.5,0.5,Sat
往北,2016-05-21,16:00:00,960.0,0.5,Sat
往北,2016-05-21,17:00:00,1006.5,0.5,Sat
往北,2016-05-21,18:00:00,1055.5,0.5,Sat
往北,2016-05-21,19:00:00,930.5,0.5,Sat
往北,2016-05-21,20:00:00,785.0,0.5,Sat
往北,2016-05-21,21:00:00,849.5,0.5,Sat
往北,2016-05-21,22:00:00,908.5,0.5,Sat
往北,2016-05-21,23:00:00,611.5,0.5,Sat
往北,2016-05-22,00:00:00,235.5,0.2,Sun
往北,2016-05-22,01:00:00,168.0,0.2,Sun
往北,2016-05-22,02:00:00,74.0,0.2,Sun
往北,2016-05-22,03:00:00,52.5,0.2,Sun
往北,2016-05-22,04:00:00,43.5,0.2,Sun
往北,2016-05-22,05:00:00,38.0,0.2,Sun
往北,2016-05-22,06:00:00,121.0,0.2,Sun
往北,2016-05-22,07:00:00,140.0,0.2,Sun
往北,2016-05-22,08:00:00,227.0,0.2,Sun
往北,2016-05-22,09:00:00,338.5,0.2,Sun
往北,2016-05-22,10:00:00,469.0,0.2,Sun
往北,2016-05-22,11:00:00,577.627,0.2,Sun
往北,2016-05-22,12:00:00,628.448,0.2,Sun
往北,2016-05-22,13:00:00,646.0,0.2,Sun
往北,2016-05-22,14:00:00,675.5,0.2,Sun
往北,2016-05-22,15:00:00,879.5,0.2,Sun
往北,2016-05-22,16:00:00,966.0,0.2,Sun
往北,2016-05-22,17:00:00,902.0,0.2,Sun
往北,2016-05-22,18:00:00,987.5,0.2,Sun
往北,2016-05-22,19:00:00,809.5,0.2,Sun
